vendor,query_date,timestamp,load_kw,solar_pv_kw,battery_kw,grid_kw,device_id
foxess,2025-10-02,2025-10-02T01:04:37+01:00,0.188,0.0,-0.221,0.006,foxess-sample-device
foxess,2025-10-02,2025-10-02T01:09:37+01:00,0.181,0.0,-0.218,0.001,foxess-sample-device
foxess,2025-10-02,2025-10-02T01:14:37+01:00,0.182,0.0,-0.212,0.008,foxess-sample-device
foxess,2025-10-02,2025-10-02T01:19:37+01:00,0.199,0.0,-0.233,0.002,foxess-sample-device
foxess,2025-10-02,2025-10-02T01:24:37+01:00,0.226,0.0,-0.262,0.004,foxess-sample-device
foxess,2025-10-02,2025-10-02T01:29:37+01:00,0.26,0.0,-0.282,0.017,foxess-sample-device
foxess,2025-10-02,2025-10-02T01:34:37+01:00,0.283,0.0,-0.309,0.016,foxess-sample-device
foxess,2025-10-02,2025-10-02T01:39:37+01:00,0.216,0.0,-0.252,0.004,foxess-sample-device
foxess,2025-10-02,2025-10-02T01:44:37+01:00,0.224,0.0,-0.257,0.007,foxess-sample-device
foxess,2025-10-02,2025-10-02T01:49:37+01:00,0.174,0.0,-0.212,0.002,foxess-sample-device
foxess,2025-10-02,2025-10-02T01:54:37+01:00,0.171,0.0,-0.204,0.006,foxess-sample-device
foxess,2025-10-02,2025-10-02T01:59:37+01:00,0.168,0.0,-0.204,0.002,foxess-sample-device
foxess,2025-10-02,2025-10-02T02:04:37+01:00,0.176,0.0,-0.213,0.004,foxess-sample-device
foxess,2025-10-02,2025-10-02T02:09:37+01:00,0.333,0.0,-0.363,0.011,foxess-sample-device
foxess,2025-10-02,2025-10-02T02:14:37+01:00,0.289,0.0,-0.329,0.002,foxess-sample-device
foxess,2025-10-02,2025-10-02T02:19:37+01:00,0.289,0.0,-0.32,0.008,foxess-sample-device
foxess,2025-10-02,2025-10-02T02:24:37+01:00,0.322,0.0,-0.362,0.001,foxess-sample-device
foxess,2025-10-02,2025-10-02T02:29:37+01:00,0.291,0.0,-0.328,0.004,foxess-sample-device
foxess,2025-10-02,2025-10-02T02:34:37+01:00,0.245,0.0,-0.279,0.005,foxess-sample-device
foxess,2025-10-02,2025-10-02T02:39:38+01:00,0.236,0.0,-0.276,0.0,foxess-sample-device
foxess,2025-10-02,2025-10-02T02:44:38+01:00,0.245,0.0,-0.281,0.005,foxess-sample-device
foxess,2025-10-02,2025-10-02T02:49:38+01:00,0.335,0.0,-0.373,0.001,foxess-sample-device
foxess,2025-10-02,2025-10-02T02:54:38+01:00,0.292,0.0,-0.327,0.007,foxess-sample-device
foxess,2025-10-02,2025-10-02T02:59:38+01:00,0.291,0.0,-0.327,0.003,foxess-sample-device
foxess,2025-10-02,2025-10-02T03:04:38+01:00,0.295,0.0,-0.329,0.01,foxess-sample-device
foxess,2025-10-02,2025-10-02T03:09:38+01:00,0.294,0.0,-0.324,0.011,foxess-sample-device
foxess,2025-10-02,2025-10-02T03:14:38+01:00,0.316,0.0,-0.355,0.004,foxess-sample-device
foxess,2025-10-02,2025-10-02T03:19:38+01:00,0.243,0.0,-0.278,0.008,foxess-sample-device
foxess,2025-10-02,2025-10-02T03:24:38+01:00,0.279,0.0,-0.31,0.013,foxess-sample-device
foxess,2025-10-02,2025-10-02T03:29:38+01:00,0.275,0.0,-0.305,0.01,foxess-sample-device
foxess,2025-10-02,2025-10-02T03:34:38+01:00,0.244,0.0,2.901,3.283,foxess-sample-device
foxess,2025-10-02,2025-10-02T03:39:38+01:00,0.235,0.0,2.907,3.282,foxess-sample-device
foxess,2025-10-02,2025-10-02T03:44:38+01:00,0.24,0.0,2.91,3.289,foxess-sample-device
foxess,2025-10-02,2025-10-02T03:49:38+01:00,0.234,0.0,2.912,3.287,foxess-sample-device
foxess,2025-10-02,2025-10-02T03:54:38+01:00,0.189,0.0,2.912,3.241,foxess-sample-device
foxess,2025-10-02,2025-10-02T03:59:38+01:00,0.128,0.0,2.913,3.183,foxess-sample-device
foxess,2025-10-02,2025-10-02T04:04:38+01:00,0.211,0.0,-0.249,0.003,foxess-sample-device
foxess,2025-10-02,2025-10-02T04:09:38+01:00,0.184,0.0,-0.201,0.022,foxess-sample-device
foxess,2025-10-02,2025-10-02T04:14:38+01:00,0.178,0.0,-0.207,0.011,foxess-sample-device
foxess,2025-10-02,2025-10-02T04:19:38+01:00,0.23,0.0,-0.266,0.002,foxess-sample-device
foxess,2025-10-02,2025-10-02T04:24:38+01:00,0.238,0.0,-0.272,0.005,foxess-sample-device
foxess,2025-10-02,2025-10-02T04:29:38+01:00,0.232,0.0,-0.266,0.007,foxess-sample-device
foxess,2025-10-02,2025-10-02T04:34:38+01:00,0.252,0.0,-0.291,0.004,foxess-sample-device
foxess,2025-10-02,2025-10-02T04:39:38+01:00,0.257,0.0,-0.29,0.009,foxess-sample-device
foxess,2025-10-02,2025-10-02T04:44:38+01:00,0.233,0.0,-0.264,0.009,foxess-sample-device
foxess,2025-10-02,2025-10-02T04:49:38+01:00,0.229,0.0,-0.262,0.005,foxess-sample-device
foxess,2025-10-02,2025-10-02T04:54:38+01:00,0.253,0.0,-0.291,0.001,foxess-sample-device
foxess,2025-10-02,2025-10-02T04:59:38+01:00,0.225,0.0,-0.257,0.007,foxess-sample-device
foxess,2025-10-02,2025-10-02T05:04:38+01:00,0.225,0.0,-0.264,0.003,foxess-sample-device
foxess,2025-10-02,2025-10-02T05:09:38+01:00,0.241,0.0,-0.296,-0.01,foxess-sample-device
foxess,2025-10-02,2025-10-02T05:14:38+01:00,0.223,0.0,-0.259,0.003,foxess-sample-device
foxess,2025-10-02,2025-10-02T05:19:38+01:00,0.228,0.0,-0.258,0.007,foxess-sample-device
foxess,2025-10-02,2025-10-02T05:24:38+01:00,0.233,0.0,-0.263,0.01,foxess-sample-device
foxess,2025-10-02,2025-10-02T05:29:38+01:00,0.258,0.0,-0.294,0.007,foxess-sample-device
foxess,2025-10-02,2025-10-02T05:34:38+01:00,0.259,0.0,-0.296,0.001,foxess-sample-device
foxess,2025-10-02,2025-10-02T05:39:38+01:00,0.256,0.0,-0.289,0.007,foxess-sample-device
foxess,2025-10-02,2025-10-02T05:44:38+01:00,0.257,0.0,-0.295,0.004,foxess-sample-device
foxess,2025-10-02,2025-10-02T05:49:38+01:00,0.22,0.0,-0.254,0.006,foxess-sample-device
foxess,2025-10-02,2025-10-02T05:54:38+01:00,0.225,0.0,-0.256,0.008,foxess-sample-device
foxess,2025-10-02,2025-10-02T05:59:38+01:00,0.181,0.0,-0.214,0.005,foxess-sample-device
foxess,2025-10-02,2025-10-02T06:04:38+01:00,0.556,0.0,-0.597,0.01,foxess-sample-device
foxess,2025-10-02,2025-10-02T06:09:38+01:00,0.582,0.0,-0.59,0.043,foxess-sample-device
foxess,2025-10-02,2025-10-02T06:14:38+01:00,0.558,0.0,-0.605,0.004,foxess-sample-device
foxess,2025-10-02,2025-10-02T06:19:38+01:00,0.584,0.0,-0.628,0.006,foxess-sample-device
foxess,2025-10-02,2025-10-02T06:24:38+01:00,0.211,0.0,-0.228,0.023,foxess-sample-device
foxess,2025-10-02,2025-10-02T06:29:38+01:00,0.244,0.0,-0.279,0.006,foxess-sample-device
foxess,2025-10-02,2025-10-02T06:34:38+01:00,0.247,0.0,-0.278,0.007,foxess-sample-device
foxess,2025-10-02,2025-10-02T06:39:38+01:00,0.247,0.0,-0.276,0.008,foxess-sample-device
foxess,2025-10-02,2025-10-02T06:44:38+01:00,0.236,0.0,-0.273,0.003,foxess-sample-device
foxess,2025-10-02,2025-10-02T06:49:39+01:00,0.302,0.0,-0.33,0.012,foxess-sample-device
foxess,2025-10-02,2025-10-02T06:54:39+01:00,0.32,0.0,-0.354,0.008,foxess-sample-device
foxess,2025-10-02,2025-10-02T06:59:39+01:00,0.305,0.0,-0.341,0.004,foxess-sample-device
foxess,2025-10-02,2025-10-02T07:04:39+01:00,0.316,0.0,-0.352,0.007,foxess-sample-device
foxess,2025-10-02,2025-10-02T07:09:39+01:00,0.366,0.0,-0.404,0.004,foxess-sample-device
foxess,2025-10-02,2025-10-02T07:14:39+01:00,1.232,0.0,-1.291,0.006,foxess-sample-device
foxess,2025-10-02,2025-10-02T07:19:39+01:00,0.312,0.0,-0.342,0.007,foxess-sample-device
foxess,2025-10-02,2025-10-02T07:24:41+01:00,0.307,0.0,-0.339,0.002,foxess-sample-device
foxess,2025-10-02,2025-10-02T07:29:39+01:00,0.31,0.0,-0.328,0.006,foxess-sample-device
foxess,2025-10-02,2025-10-02T07:34:39+01:00,0.265,0.0,-0.293,0.007,foxess-sample-device
foxess,2025-10-02,2025-10-02T07:39:41+01:00,0.262,0.027,-0.245,0.011,foxess-sample-device
foxess,2025-10-02,2025-10-02T07:44:39+01:00,0.277,0.057,-0.26,-0.022,foxess-sample-device
foxess,2025-10-02,2025-10-02T07:49:39+01:00,0.322,0.067,-0.259,-0.004,foxess-sample-device
foxess,2025-10-02,2025-10-02T07:54:39+01:00,0.322,0.124,-0.195,0.0,foxess-sample-device
foxess,2025-10-02,2025-10-02T07:59:39+01:00,0.36,0.136,-0.208,0.013,foxess-sample-device
foxess,2025-10-02,2025-10-02T08:04:39+01:00,0.341,0.133,-0.177,-0.002,foxess-sample-device
foxess,2025-10-02,2025-10-02T08:09:39+01:00,0.308,0.169,-0.153,0.0,foxess-sample-device
foxess,2025-10-02,2025-10-02T08:14:39+01:00,0.319,0.173,-0.134,0.004,foxess-sample-device
foxess,2025-10-02,2025-10-02T08:19:39+01:00,0.241,0.2,-0.064,0.006,foxess-sample-device
foxess,2025-10-02,2025-10-02T08:24:39+01:00,0.241,0.171,-0.071,0.011,foxess-sample-device
foxess,2025-10-02,2025-10-02T08:29:39+01:00,0.241,0.131,-0.108,-0.002,foxess-sample-device
foxess,2025-10-02,2025-10-02T08:34:39+01:00,0.338,0.161,-0.183,0.004,foxess-sample-device
foxess,2025-10-02,2025-10-02T08:39:39+01:00,0.326,0.2,-0.131,0.012,foxess-sample-device
foxess,2025-10-02,2025-10-02T08:44:39+01:00,0.325,0.204,-0.116,0.005,foxess-sample-device
foxess,2025-10-02,2025-10-02T08:49:39+01:00,0.337,0.24,-0.111,0.018,foxess-sample-device
foxess,2025-10-02,2025-10-02T08:54:39+01:00,0.23,0.242,0.005,0.003,foxess-sample-device
foxess,2025-10-02,2025-10-02T08:59:39+01:00,0.235,0.239,0.011,0.021,foxess-sample-device
growatt,2025-09-23,2025-09-23T00:00:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:01:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:02:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:03:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:04:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:05:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:06:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:07:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:08:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:09:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:10:09,0.16,0.0,-0.32,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:11:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:12:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:13:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:14:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:15:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:16:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:17:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:18:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:19:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:20:09,0.22,0.0,-0.4,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:21:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:22:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:23:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:24:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:25:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:26:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:27:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:28:09,0.23,0.0,-0.39,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:29:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:30:09,0.21,0.0,-0.39,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:31:09,0.22,0.0,-0.38,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:32:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:33:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:34:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:35:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:36:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:37:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:38:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:39:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:40:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:41:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:42:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:43:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:44:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:45:09,0.21,0.0,-0.38,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:46:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:47:09,0.23,0.0,-0.39,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:48:09,0.21,0.0,-0.38,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:49:09,0.22,0.0,-0.39339999999999997,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:50:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:51:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:52:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:53:09,0.23,0.0,-0.39,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:54:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:55:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:56:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:57:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:58:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T00:59:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:00:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:01:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:02:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:03:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:04:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:05:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:06:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:07:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:08:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:09:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:10:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:11:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:12:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:13:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:14:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:15:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:16:09,0.19,0.0,-0.36,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:17:09,0.19,0.0,-0.36,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:18:09,0.19,0.0,-0.36,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:19:09,0.19,0.0,-0.37,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:20:09,0.19,0.0,-0.35,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:21:09,0.19,0.0,-0.36,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:22:09,0.19,0.0,-0.36160000000000003,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:23:09,0.18,0.0,-0.34,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:24:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:25:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:26:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:27:09,0.18,0.0,-0.34,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:28:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:29:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:30:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:31:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:32:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:33:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:34:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:35:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:36:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:37:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:38:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:39:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:40:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:41:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:42:09,0.18,0.0,-0.34,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:43:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:44:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:45:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:46:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:47:09,0.16,0.0,-0.3385,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:48:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:49:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:50:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:51:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:52:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:53:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:54:09,0.16,0.0,-0.3374,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:55:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:56:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:57:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:58:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T01:59:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:00:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:01:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:02:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:03:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:04:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:05:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:06:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:07:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:08:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:09:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:10:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:11:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:12:09,0.22,0.0,-0.4,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:13:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:14:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:15:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:16:09,0.22,0.0,-0.4,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:17:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:18:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:19:09,0.21,0.0,-0.39,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:20:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:21:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:22:09,0.23,0.0,-0.39,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:23:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:24:09,0.3,0.0,-0.49,-0.19,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:25:09,0.29,0.0,-0.4736,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:26:09,0.29,0.0,-0.47,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:27:09,0.29,0.0,-0.4745,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:28:09,0.3,0.0,-0.48,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:29:09,0.29,0.0,-0.48,-0.19,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:30:09,0.3,0.0,-0.48,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:31:09,0.29,0.0,-0.47,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:32:09,0.29,0.0,-0.47,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:33:09,0.3,0.0,-0.47,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:34:09,0.29,0.0,-0.47,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:35:09,0.29,0.0,-0.47,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:36:09,0.29,0.0,-0.48,-0.19,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:37:09,0.29,0.0,-0.47,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:38:09,0.29,0.0,-0.47,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:39:09,0.28,0.0,-0.46,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:40:12,0.29,0.0,-0.47,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:41:09,0.28,0.0,-0.48160000000000003,-0.19,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:42:09,0.28,0.0,-0.47,-0.19,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:43:09,0.29,0.0,-0.47,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:44:09,0.28,0.0,-0.46,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:45:13,0.28,0.0,-0.46,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:46:09,0.28,0.0,-0.4688,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:47:09,0.28,0.0,-0.46,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:48:09,0.28,0.0,-0.46,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:49:09,0.29,0.0,-0.47,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:50:09,0.29,0.0,-0.47,-0.18,EGM7F5T043
